Date,Open,High,Low,Close,Volume,Stock
10/25/2017,78.58,79.1,78.01,78.63,20401390,MSFT
10/26/2017,79.2,79.42,78.75,78.76,31601122,MSFT
10/27/2017,84.37,86.2,83.61,83.81,71024821,MSFT
10/30/2017,83.8,84.325,83.105,83.89,31756653,MSFT
10/31/2017,84.36,84.36,83.11,83.18,27086575,MSFT
11/1/2017,83.68,83.76,82.88,83.18,22307371,MSFT
11/2/2017,83.35,84.46,83.12,84.05,23992945,MSFT
11/3/2017,84.08,84.54,83.4,84.14,17633543,MSFT
11/6/2017,84.2,84.7,84.0825,84.47,19852151,MSFT
11/7/2017,84.77,84.9,83.93,84.26,17927878,MSFT
11/8/2017,84.14,84.61,83.83,84.56,18029584,MSFT
11/9/2017,84.11,84.27,82.9,84.09,21175384,MSFT
11/10/2017,83.79,84.095,83.23,83.87,19396301,MSFT
5/18/2012,42.05,45,38,38.23,580438450,FB
5/21/2012,36.53,36.66,33,34.03,169418988,FB
5/22/2012,32.61,33.59,30.94,31,101876406,FB
5/23/2012,31.37,32.5,31.36,32,73678512,FB
5/24/2012,32.95,33.21,31.77,33.03,42560731,FB
5/25/2012,32.9,32.95,31.11,31.91,37163003,FB
5/29/2012,31.48,31.69,28.65,28.84,78023706,FB
5/30/2012,28.69,29.55,27.86,28.19,57255131,FB
5/31/2012,28.55,29.67,26.83,29.6,111609237,FB
6/1/2012,28.89,29.15,27.39,27.72,41848984,FB
6/4/2012,27.2,27.65,26.44,26.9,35227331,FB
6/5/2012,26.7,27.76,25.75,25.87,42422953,FB
6/6/2012,26.07,27.17,25.52,26.81,58091671,FB
6/7/2012,27,27.35,26.15,26.31,26132192,FB
6/8/2012,26.55,27.76,26.44,27.1,38007566,FB
6/11/2012,27.18,28.07,26.83,27,28220247,FB
6/12/2012,27.48,27.77,26.96,27.4,15819461,FB
6/13/2012,27.66,28.1,27.1,27.27,17113758,FB
6/14/2012,27.65,28.32,27.38,28.29,16845303,FB
6/15/2012,28.5,30.1,28.35,30.01,43551975,FB
6/18/2012,29.95,32.08,29.41,31.41,42969628,FB
6/19/2012,31.53,32.18,30.7,31.91,30842619,FB
6/20/2012,31.92,31.93,31.15,31.6,15556761,FB
6/21/2012,31.67,32.5,31.51,31.84,21865031,FB
6/22/2012,32.41,33.45,32.06,33.05,74801856,FB
6/25/2012,32.86,33.02,31.55,32.06,22510183,FB
6/26/2012,32.69,33.44,32.5,33.1,24842184,FB
6/27/2012,32.46,32.9,31.9,32.23,28554119,FB
6/28/2012,31.96,32.19,30.9,31.36,17698909,FB
6/29/2012,31.92,31.99,30.76,31.09,19518277,FB
7/2/2012,31.25,31.73,30.55,30.77,14128142,FB
7/3/2012,30.91,31.44,30.8,31.2,8765498,FB
7/5/2012,31.28,31.63,31.02,31.47,10034862,FB
7/6/2012,31.44,31.9,31.26,31.73,10947676,FB
7/9/2012,32.1,32.88,31.99,32.17,17772652,FB
7/10/2012,32.43,32.48,31.16,31.47,14240086,FB
7/11/2012,31.48,31.56,30.55,30.97,13021666,FB
7/12/2012,30.7,31.4,30.6,30.81,11302136,FB
7/13/2012,31.04,31.07,30.56,30.72,8110082,FB
7/16/2012,30.5,30.5,28.21,28.25,24672000,FB
7/17/2012,28.48,28.59,27.15,28.09,30427034,FB
7/18/2012,28.31,29.29,28.15,29.11,16819775,FB
7/19/2012,29.41,29.5,28.63,29,13678536,FB
7/20/2012,29,29.47,28.72,28.76,11858530,FB
7/23/2012,28.12,29,28.01,28.75,12391266,FB
7/24/2012,28.82,29.45,28.1,28.45,11529245,FB
7/25/2012,28.39,29.49,28.08,29.34,17162858,FB
7/26/2012,27.75,28.23,26.73,26.84,64137306,FB
7/27/2012,23.19,24.54,22.28,23.7,123070700,FB
7/30/2012,24,24.04,23.03,23.15,29268672,FB
7/31/2012,23.37,23.37,21.61,21.71,56107469,FB
8/1/2012,21.5,21.58,20.84,20.88,44572712,FB
8/2/2012,20.77,20.84,19.82,20.04,56350487,FB
8/3/2012,20.36,22.16,19.9,21.09,80638587,FB
8/6/2012,21.39,22.15,21.3,21.92,27748747,FB
8/7/2012,22.2,22.45,20.5,20.72,36748572,FB
8/8/2012,20.71,21.15,20.22,20.72,29524637,FB
8/9/2012,20.75,21.17,20.61,21.01,15612255,FB
8/10/2012,21.41,21.82,21.13,21.81,25758792,FB
8/13/2012,22.15,22.45,21.4,21.6,24950012,FB
8/14/2012,21.41,21.6,20.25,20.38,39221047,FB
8/15/2012,20.64,21.41,20.4,21.2,47756050,FB
8/16/2012,20.44,20.48,19.69,19.87,157370900,FB
8/17/2012,20,20.08,19,19.05,129223800,FB
8/20/2012,19.05,20.13,18.75,20.01,101065369,FB
8/21/2012,19.58,19.98,19.09,19.16,70483325,FB
8/22/2012,19.36,19.53,18.96,19.44,49841403,FB
8/23/2012,19.5,19.73,19.36,19.44,32802647,FB
8/24/2012,19.52,19.68,19.25,19.41,29614809,FB
8/27/2012,19.49,19.53,19.1,19.15,20694387,FB
8/28/2012,19.1,19.38,18.95,19.34,25418423,FB
8/29/2012,19.32,19.38,19.07,19.1,16105487,FB
8/30/2012,19.27,19.45,19.06,19.09,30612691,FB
8/31/2012,18.68,18.7,18.03,18.06,58705775,FB
9/4/2012,18.08,18.27,17.55,17.73,46470541,FB
9/5/2012,18.27,18.75,18.18,18.58,60713762,FB
9/6/2012,18.74,19.26,18.72,18.96,46055728,FB
9/7/2012,19.1,19.42,18.78,18.98,36342359,FB
9/10/2012,19.06,19.2,18.55,18.81,24784291,FB
9/11/2012,18.92,19.58,18.85,19.43,50222437,FB
9/12/2012,20.76,21.16,20.28,20.93,121510487,FB
9/13/2012,20.95,21.48,20.61,20.71,65000062,FB
9/14/2012,21.13,22.08,20.9,22,72769425,FB
9/17/2012,22.67,22.75,21.5,21.52,50666400,FB
9/18/2012,21.6,21.98,21.37,21.87,36726178,FB
9/19/2012,21.99,23.37,21.77,23.29,78710050,FB
9/20/2012,23.02,23.24,22.54,22.59,57202112,FB
9/21/2012,22.97,23.24,22.6,22.86,51198709,FB
9/24/2012,21.78,21.98,20.36,20.79,79025181,FB
9/25/2012,21.2,21.21,20.22,20.28,46229953,FB
9/26/2012,20.15,20.78,19.8,20.62,38250019,FB
9/27/2012,20.99,21,20.16,20.32,30181334,FB
9/28/2012,20.57,21.95,20.5,21.66,65460956,FB
10/1/2012,22.08,22.59,21.73,21.99,51244134,FB
10/2/2012,22.08,22.49,21.82,22.27,29297434,FB
10/3/2012,22.3,22.49,21.8,21.83,31980187,FB
10/4/2012,22.32,22.4,21.41,21.95,46797319,FB
10/5/2012,21.49,21.63,20.88,20.91,40513197,FB
10/8/2012,20.4,20.75,20.16,20.4,32222884,FB
10/9/2012,20.39,20.55,19.97,20.23,27145272,FB
10/10/2012,19.93,19.94,19.45,19.64,39314441,FB
10/11/2012,19.88,19.96,19.61,19.75,21806906,FB
10/12/2012,19.75,19.8,19.48,19.52,18799325,FB
10/15/2012,19.68,19.88,19.49,19.52,20164087,FB
10/16/2012,19.68,19.69,19.3,19.48,21824981,FB
10/17/2012,19.5,20.48,19.37,19.88,44065269,FB
10/18/2012,19.7,19.79,18.89,18.98,52132737,FB
10/19/2012,19,19.06,18.8,19,34827678,FB
10/22/2012,19.2,19.43,19.05,19.32,32408406,FB
10/23/2012,19.25,19.8,19.1,19.5,77494125,FB
10/24/2012,24.13,24.25,22.85,23.23,228889225,FB
10/25/2012,23.29,23.31,22.47,22.56,76103281,FB
10/26/2012,22.4,22.88,21.88,21.94,73203656,FB
10/31/2012,20.82,21.5,20.73,21.11,99378181,FB
11/1/2012,21.08,21.44,21.01,21.21,37713881,FB
11/2/2012,21.26,21.69,21.07,21.18,38344334,FB
11/5/2012,21.1,21.48,20.92,21.25,31792791,FB
11/6/2012,21.24,21.37,20.99,21.17,29054359,FB
11/7/2012,20.85,20.95,20.37,20.47,33381594,FB
11/8/2012,20.52,20.73,19.98,19.99,34230359,FB
11/9/2012,19.95,20,19.13,19.21,42280878,FB
11/12/2012,19.15,20.17,18.87,20.07,67314719,FB
11/13/2012,19.6,20.11,19.56,19.86,71728844,FB
11/14/2012,20.1,22.5,19.93,22.36,229605250,FB
11/15/2012,22.34,22.5,21.65,22.17,78843962,FB
11/16/2012,22.25,23.93,22.18,23.56,107182096,FB
11/19/2012,23.95,24.12,22.82,22.92,85000669,FB
11/20/2012,22.73,23.9,22.7,23.1,46594997,FB
11/21/2012,23.22,24.53,23.05,24.32,89803137,FB
11/23/2012,24.58,24.68,23.88,24,29520312,FB
11/26/2012,24.93,26.09,24.81,25.94,123733225,FB
11/27/2012,26.04,26.5,25.46,26.15,85736344,FB
11/28/2012,25.94,26.49,25.75,26.36,49171678,FB
11/29/2012,26.5,27.52,26.16,27.32,88715262,FB
11/30/2012,27.26,28,26.76,28,126987450,FB
12/3/2012,28,28.88,26.98,27.04,123463462,FB
12/4/2012,27.05,27.76,26.68,27.46,72895662,FB
12/5/2012,27.75,27.9,27.26,27.71,58946475,FB
12/6/2012,27.68,27.75,26.82,26.97,45979719,FB
12/7/2012,27.07,27.78,26.84,27.49,51722503,FB
12/10/2012,27.17,28.17,27.1,27.84,50590766,FB
12/11/2012,28.07,28.24,27.66,27.98,77036925,FB
12/12/2012,28,28.14,27.37,27.58,46688387,FB
12/13/2012,27.59,28.75,27.43,28.24,81021075,FB
12/14/2012,28.18,28.33,26.76,26.81,91603950,FB
12/17/2012,26.77,27,26.32,26.75,57711681,FB
12/18/2012,26.96,27.91,26.9,27.71,60496894,FB
12/19/2012,27.83,28.22,26.95,27.41,61375425,FB
12/20/2012,27.49,27.6,27.13,27.36,35567584,FB
12/21/2012,26.66,27.01,26.12,26.26,58224531,FB
12/24/2012,26.5,26.96,26.2,26.93,28230035,FB
12/26/2012,27.03,27.18,26.38,26.51,33145225,FB
12/27/2012,26.56,26.8,25.52,26.05,43458975,FB
12/28/2012,25.48,26.11,25.15,25.91,56543194,FB
12/31/2012,26.2,26.99,26.11,26.62,60362787,FB
1/2/2013,27.44,28.18,27.42,28,69804812,FB
1/3/2013,27.88,28.47,27.59,27.77,63118762,FB
1/4/2013,28,28.93,27.83,28.76,72687531,FB
1/7/2013,28.69,29.79,28.65,29.42,83761087,FB
1/8/2013,29.51,29.6,28.86,29.06,45829053,FB
1/9/2013,29.67,30.6,29.49,30.59,104594681,FB
1/10/2013,30.6,31.45,30.28,31.3,95270906,FB
1/11/2013,31.28,31.96,31.1,31.72,89568369,FB
1/14/2013,32.08,32.21,30.62,30.95,98811725,FB
1/15/2013,30.64,31.71,29.88,30.1,173205100,FB
1/16/2013,30.21,30.35,29.53,29.85,75289519,FB
1/17/2013,30.08,30.42,30.03,30.14,40239097,FB
1/18/2013,30.32,30.44,29.27,29.66,49620781,FB
1/22/2013,29.75,30.89,29.74,30.73,55130800,FB
1/23/2013,31.1,31.5,30.8,30.82,48899700,FB
1/24/2013,31.27,31.49,30.81,31.08,43795591,FB
1/25/2013,31.41,31.93,31.13,31.54,54322962,FB
1/28/2013,31.88,32.51,31.81,32.47,59610831,FB
1/29/2013,32,32.07,30.71,30.79,72909719,FB
1/30/2013,30.98,31.49,30.88,31.24,87341619,FB
1/31/2013,29.15,31.47,28.74,30.98,190645713,FB
2/1/2013,31.01,31.02,29.63,29.73,85817512,FB
2/4/2013,29.06,29.2,28.01,28.11,92233631,FB
2/5/2013,28.26,28.96,28.04,28.64,47888162,FB
2/6/2013,28.74,29.29,28.66,29.05,38343606,FB
2/7/2013,29.11,29.15,28.27,28.65,34491444,FB
2/8/2013,28.89,29.17,28.51,28.55,37684109,FB
2/11/2013,28.61,28.68,28.04,28.26,37183331,FB
2/12/2013,27.67,28.16,27.1,27.37,93457394,FB
2/13/2013,27.36,28.32,27.31,27.91,50139197,FB
2/14/2013,28.02,28.63,28.01,28.5,35601159,FB
2/15/2013,28.51,28.75,28.09,28.32,33079503,FB
2/19/2013,28.22,29.08,28.12,28.93,49384712,FB
2/20/2013,28.92,29.05,28.33,28.46,42081322,FB
2/21/2013,28.28,28.55,27.15,27.28,49627566,FB
2/22/2013,27.62,27.63,26.82,27.13,36318409,FB
2/25/2013,27.16,27.64,27.15,27.27,34586272,FB
2/26/2013,27.36,27.46,26.7,27.39,31594681,FB
2/27/2013,27.34,27.34,26.63,26.87,44306697,FB
2/28/2013,26.84,27.3,26.34,27.25,83001456,FB
3/1/2013,27.05,28.12,26.81,27.78,54055437,FB
3/4/2013,27.76,28.06,27.44,27.72,32386100,FB
3/5/2013,27.88,28.18,27.21,27.52,40543937,FB
3/6/2013,28.1,28.13,27.35,27.45,33501987,FB
3/7/2013,27.57,28.67,27.47,28.58,74490919,FB
3/8/2013,28.42,28.47,27.73,27.96,44185131,FB
3/11/2013,28,28.64,27.83,28.14,35642059,FB
3/12/2013,28.1,28.32,27.6,27.83,27569587,FB
3/13/2013,27.62,27.65,26.92,27.08,39619400,FB
3/14/2013,27.1,27.43,26.83,27.04,27646397,FB
3/15/2013,27.03,27.06,26.56,26.65,31597362,FB
3/18/2013,26.37,26.79,25.78,26.49,26653644,FB
3/19/2013,26.53,26.9,26.21,26.55,25254152,FB
3/20/2013,26.68,26.69,25.78,25.86,44006428,FB
3/21/2013,25.67,26.11,25.56,25.74,24334411,FB
3/22/2013,25.8,26.01,25.63,25.73,18456269,FB
3/25/2013,25.75,25.8,25.08,25.13,39198950,FB
3/26/2013,25.08,25.48,25.03,25.2,26957134,FB
3/27/2013,25,26.28,24.72,26.09,52297331,FB
3/28/2013,26.09,26.17,25.52,25.58,28585612,FB
4/1/2013,25.63,25.89,25.28,25.53,22226472,FB
4/2/2013,25.77,26.12,25.3,25.42,35131862,FB
4/3/2013,25.83,26.39,25.7,26.25,48594209,FB
4/4/2013,26.62,27.23,26.11,27.07,81964331,FB
4/5/2013,26.87,27.8,26.61,27.39,64545381,FB
4/8/2013,27.19,27.2,26.63,26.85,27247419,FB
4/9/2013,26.58,26.89,26.42,26.59,21295775,FB
4/10/2013,27,27.84,26.9,27.57,45927269,FB
4/11/2013,27.48,28.1,27.25,28.02,33343278,FB
4/12/2013,27.99,28,27.24,27.4,28686762,FB
4/15/2013,27.16,27.48,26.36,26.52,30239378,FB
4/16/2013,26.81,27.11,26.4,26.92,27387034,FB
4/17/2013,26.65,27.2,26.39,26.63,26424956,FB
4/18/2013,26.81,26.82,25.15,25.69,39048619,FB
4/19/2013,25.62,25.96,25.33,25.73,20374902,FB
4/22/2013,25.81,26.36,25.7,25.97,25670852,FB
4/23/2013,26.22,26.33,25.77,25.98,25165837,FB
4/24/2013,25.92,26.4,25.8,26.11,19722153,FB
4/25/2013,26.06,26.4,26,26.14,17135375,FB
4/26/2013,26.6,27.62,26.6,26.85,33004431,FB
4/29/2013,27.16,27.41,26.86,26.98,29126072,FB
4/30/2013,27.13,27.85,27,27.77,36217447,FB
5/1/2013,27.85,27.92,27.31,27.43,64498137,FB
5/2/2013,28.01,29.02,27.98,28.97,104614006,FB
5/3/2013,29.04,29.07,28.15,28.31,57721725,FB
5/6/2013,28.33,28.46,27.48,27.57,43894197,FB
5/7/2013,27.51,27.85,26.85,26.89,41229597,FB
5/8/2013,26.88,27.3,26.65,27.12,34618453,FB
5/9/2013,27.08,27.55,26.85,27.04,33432216,FB
5/10/2013,27.14,27.3,26.57,26.68,30818009,FB
5/13/2013,26.6,27.325,26.531,26.82,29050547,FB
5/14/2013,26.89,27.28,26.82,27.07,24918314,FB
5/15/2013,26.92,26.99,26.4,26.6,30280959,FB
5/16/2013,26.48,26.55,25.9,26.13,35500950,FB
5/17/2013,26.4,26.6,26.2,26.25,29450506,FB
5/20/2013,26.18,26.19,25.69,25.76,42378691,FB
5/21/2013,25.87,26.08,25.59,25.66,26244981,FB
5/22/2013,25.65,25.85,24.92,25.16,45281006,FB
5/23/2013,24.8,25.53,24.77,25.06,37680762,FB
5/24/2013,24.97,24.97,24.08,24.31,58693425,FB
5/28/2013,24.54,24.54,23.92,24.1,50062287,FB
5/29/2013,23.79,23.81,23.26,23.32,64188187,FB
5/30/2013,24.13,24.78,23.93,24.55,60692731,FB
5/31/2013,24.63,24.95,24.27,24.35,35912959,FB
6/3/2013,24.26,24.32,23.71,23.85,35717272,FB
6/4/2013,23.89,23.93,23.32,23.52,34763312,FB
6/5/2013,23.35,23.7,22.79,22.9,53804337,FB
6/6/2013,22.99,23.09,22.67,22.97,31237125,FB
6/7/2013,23.03,23.4,22.86,23.29,38691066,FB
6/10/2013,24.06,24.6,23.99,24.33,58355219,FB
6/11/2013,24.03,24.35,24,24.03,29873150,FB
6/12/2013,24.16,24.26,23.58,23.77,26411966,FB
6/13/2013,23.72,23.83,23.26,23.73,31178284,FB
6/14/2013,23.56,23.89,23.26,23.63,30646831,FB
6/17/2013,23.91,24.25,23.75,24.02,33642134,FB
6/18/2013,24.09,24.69,24.08,24.21,36695253,FB
6/19/2013,24.2,25.19,24.1,24.31,31761453,FB
6/20/2013,24.28,24.75,23.65,23.9,42753944,FB
6/21/2013,24.59,24.7,24.05,24.53,45826178,FB
6/24/2013,23.95,24.11,23.38,23.93,40603403,FB
6/25/2013,24.14,24.43,24.04,24.25,24714448,FB
6/26/2013,24.51,24.65,23.99,24.16,29876006,FB
6/27/2013,24.24,24.84,24.21,24.66,34664912,FB
6/28/2013,24.68,24.98,24.42,24.88,96763719,FB
7/1/2013,24.97,25.06,24.62,24.81,20577195,FB
7/2/2013,24.71,24.77,24.3,24.41,18386077,FB
7/3/2013,24.22,24.71,24.15,24.52,10404333,FB
7/5/2013,24.66,24.66,24.2,24.37,20217550,FB
7/8/2013,24.44,25.04,24.42,24.71,27068634,FB
7/9/2013,25.08,25.49,25.03,25.48,30362834,FB
7/10/2013,25.58,25.83,25.47,25.8,26800549,FB
7/11/2013,25.96,26,25.45,25.81,26766456,FB
7/12/2013,25.74,25.93,25.55,25.91,16524169,FB
7/15/2013,25.93,26.43,25.65,26.28,24226687,FB
7/16/2013,26.39,26.75,26.01,26.32,30799284,FB
7/17/2013,26.37,26.78,26.3,26.65,21502025,FB
7/18/2013,26.75,26.77,26.12,26.18,24748817,FB
7/19/2013,25.82,26.11,25.6,25.88,46540787,FB
7/22/2013,25.99,26.13,25.72,26.05,27503619,FB
7/23/2013,26.1,26.3,25.97,26.13,28209016,FB
7/24/2013,26.32,26.53,26.05,26.51,81932206,FB
7/25/2013,33.54,34.88,32.75,34.36,365775725,FB
7/26/2013,33.77,34.73,33.56,34.01,135961300,FB
7/29/2013,34.07,35.63,34.01,35.43,124824525,FB
7/30/2013,35.65,37.96,35.32,37.63,173452325,FB
7/31/2013,37.96,38.31,36.33,36.8,154767375,FB
8/1/2013,37.3,38.29,36.92,37.49,105973725,FB
8/2/2013,37.66,38.49,37.5,38.05,73030469,FB
8/5/2013,38.43,39.32,38.25,39.19,79929662,FB
8/6/2013,39.11,39.25,37.94,38.55,63909031,FB
8/7/2013,38.61,38.94,37.7,38.87,68824419,FB
8/8/2013,39.13,39.19,38.43,38.54,41249475,FB
8/9/2013,38.59,38.74,38.01,38.5,43587056,FB
8/12/2013,38.2,38.5,38.1,38.22,31126206,FB
8/13/2013,38.24,38.32,36.77,37.02,65319531,FB
8/14/2013,36.83,37.55,36.62,36.65,48396012,FB
8/15/2013,36.36,37.07,36.02,36.56,56497125,FB
8/16/2013,36.97,37.49,36.9,37.08,45782947,FB
8/19/2013,37.43,38.28,37.14,37.81,57575937,FB
8/20/2013,38.35,38.58,37.69,38.41,57961987,FB
8/21/2013,38.38,38.85,38.15,38.32,46036659,FB
8/22/2013,38.37,38.75,38.34,38.55,21886897,FB
8/23/2013,39,40.63,38.93,40.55,86389037,FB
8/26/2013,40.9,41.94,40.62,41.34,94090156,FB
8/27/2013,40.67,41.2,39.42,39.64,72644469,FB
8/28/2013,39.96,40.85,39.88,40.55,57775537,FB
8/29/2013,40.89,41.78,40.8,41.28,58254312,FB
8/30/2013,42.02,42.26,41.06,41.29,67664175,FB
9/3/2013,41.84,42.17,41.51,41.87,48731394,FB
9/4/2013,42.01,42.17,41.44,41.78,42547406,FB
9/5/2013,41.79,42.76,41.77,42.66,49990272,FB
9/6/2013,43.09,44.61,42.4,43.95,117449850,FB
9/9/2013,44.36,44.79,43.7,44.04,75753331,FB
9/10/2013,44.24,44.26,43.23,43.6,54514287,FB
9/11/2013,43.39,45.09,43.11,45.04,72197125,FB
9/12/2013,45.53,45.62,44.65,44.75,68043769,FB
9/13/2013,45.04,45.08,43.93,44.31,52734250,FB
9/16/2013,44.85,44.94,42.43,42.51,70777719,FB
9/17/2013,42.51,45.44,42.43,45.07,91848800,FB
9/18/2013,44.84,45.47,44.4,45.23,79243594,FB
9/19/2013,45.51,46.05,45.23,45.98,63936019,FB
9/20/2013,46.32,47.6,45.74,47.49,115467362,FB
9/23/2013,47.28,47.55,46.29,47.19,75263181,FB
9/24/2013,48.51,49.66,48.16,48.45,136528350,FB
9/25/2013,49.23,49.54,48.46,49.46,87739575,FB
9/26/2013,50.01,50.6,49.5,50.39,98101250,FB
9/27/2013,50.3,51.28,49.86,51.24,81315312,FB
9/30/2013,50.14,51.6,49.8,50.23,99855519,FB
10/1/2013,49.97,51.03,49.45,50.42,98043025,FB
10/2/2013,50.13,51.1,49.95,50.28,62728500,FB
10/3/2013,50.47,50.72,49.06,49.18,81886331,FB
10/4/2013,49.77,51.16,49.57,51.04,74367837,FB
10/7/2013,50.72,51.29,50.4,50.51,57141900,FB
10/8/2013,50.6,50.6,47.08,47.14,135884113,FB
10/9/2013,47.38,47.84,45.26,46.77,147182763,FB
10/10/2013,47.87,49.68,47.83,49.05,99573862,FB
10/11/2013,49.18,49.87,48.79,49.11,58387406,FB
10/14/2013,48.31,49.63,47.91,49.51,68697125,FB
10/15/2013,49.99,51,49.18,49.5,80988881,FB
10/16/2013,50.04,51.24,49.9,51.13,64600644,FB
10/17/2013,51.12,52.22,50.95,52.21,71365325,FB
10/18/2013,54.18,54.83,53.6,54.22,88205394,FB
10/21/2013,54.68,54.81,53.51,53.85,58114925,FB
10/22/2013,54.33,54.76,52.2,52.67,83140850,FB
10/23/2013,51.75,52.25,51.13,51.9,57102444,FB
10/24/2013,52.38,52.84,51.59,52.44,46626919,FB
10/25/2013,53.18,53.24,51.88,51.95,45029753,FB
10/28/2013,51.54,51.7,49.61,50.23,73459225,FB
10/29/2013,50.73,50.79,49.25,49.4,102121044,FB
10/30/2013,50,50.21,48.75,49.01,125185750,FB
10/31/2013,47.15,52,46.5,50.205,248809006,FB
11/1/2013,50.86,52.09,49.72,49.75,95026206,FB
11/4/2013,49.37,49.75,48.02,48.22,80276212,FB
11/5/2013,47.79,50.18,47.51,50.1,76708162,FB
11/6/2013,50.26,50.45,48.71,49.12,67799644,FB
11/7/2013,49.24,49.87,47.3,47.56,97005844,FB
11/8/2013,47.81,48.65,47.25,47.53,70662225,FB
11/11/2013,47.04,47.53,45.73,46.2,80809144,FB
11/12/2013,46,47.37,45.83,46.6,68124231,FB
11/13/2013,46.23,48.74,46.06,48.71,79150269,FB
11/14/2013,48.7,49.57,48.03,48.99,75071400,FB
11/15/2013,49.11,49.48,48.71,49.01,42423959,FB
11/18/2013,48.47,48.84,45.8,45.83,85807825,FB
11/19/2013,46.26,47,45.72,46.36,75541744,FB
11/20/2013,46.61,47.55,46.31,46.43,53898425,FB
11/21/2013,47,47.46,46.69,46.7,34860197,FB
11/22/2013,47.04,47.27,45.96,46.23,40501997,FB
11/25/2013,46.36,46.65,44.04,44.82,82524144,FB
11/26/2013,44.66,46.17,43.55,45.89,81954250,FB
11/27/2013,45.97,46.67,45.53,46.49,44959950,FB
11/29/2013,46.75,47.21,46.5,47.01,22953916,FB
12/2/2013,46.9,47.54,46.26,47.06,50726750,FB
12/3/2013,46.75,47.2,46.29,46.73,32041256,FB
12/4/2013,46.46,48.77,46.26,48.62,60715737,FB
12/5/2013,48.15,48.7,47.87,48.34,43812650,FB
12/6/2013,48.98,49.39,47.71,47.94,42896291,FB
12/9/2013,48.09,48.97,47.74,48.84,36012419,FB
12/10/2013,48.59,50.77,48.54,50.24,68393975,FB
12/11/2013,50.56,50.77,49.01,49.38,65259406,FB
12/12/2013,51.04,52.07,50.66,51.83,92564606,FB
12/13/2013,51.66,53.5,51.34,53.32,82593419,FB
12/16/2013,53.25,54.5,52.91,53.81,85022487,FB
12/17/2013,54.76,55.18,54.24,54.86,78567056,FB
12/18/2013,54.86,55.89,53.75,55.57,75919669,FB
12/19/2013,54.33,55.19,53.95,55.05,89793715,FB
12/20/2013,54.93,55.15,54.23,55.12,239066300,FB
12/23/2013,55.5,58.32,55.45,57.77,98215406,FB
12/24/2013,58.27,58.58,56.91,57.96,46617759,FB
12/26/2013,58.32,58.38,57.37,57.73,55076200,FB
12/27/2013,57.48,57.68,55.25,55.44,60404200,FB
12/30/2013,54.93,55.18,53.43,53.71,68283669,FB
12/31/2013,54.12,54.86,53.91,54.65,43104278,FB
1/2/2014,54.83,55.22,54.19,54.71,43223837,FB
1/3/2014,55.02,55.65,54.53,54.56,38265206,FB
1/6/2014,54.42,57.26,54.05,57.2,68905331,FB
1/7/2014,57.7,58.55,57.22,57.92,77268281,FB
1/8/2014,57.6,58.41,57.23,58.23,56723906,FB
1/9/2014,58.65,58.96,56.65,57.22,92275806,FB
1/10/2014,57.13,58.3,57.06,57.94,42471906,FB
1/13/2014,57.91,58.25,55.38,55.91,63049542,FB
1/14/2014,56.46,57.78,56.1,57.74,37536502,FB
1/15/2014,57.98,58.57,57.27,57.6,33676934,FB
1/16/2014,57.26,58.02,56.83,57.19,34561722,FB
1/17/2014,57.3,57.82,56.07,56.3,40863591,FB
1/21/2014,56.6,58.58,56.5,58.51,48707084,FB
1/22/2014,58.85,59.31,57.1,57.51,61410556,FB
1/23/2014,56.38,56.68,55.69,56.63,47968628,FB
1/24/2014,56.15,56.42,54.4,54.45,55476611,FB
1/27/2014,54.74,54.94,51.85,53.55,74039281,FB
1/28/2014,54.02,55.28,54,55.14,48265187,FB
1/29/2014,54.61,54.95,53.19,53.53,97402001,FB
1/30/2014,62.12,62.5,60.46,61.08,150338850,FB
1/31/2014,60.25,63.37,60.17,62.57,87848019,FB
2/3/2014,63.03,63.77,60.7,61.48,75057087,FB
2/4/2014,62.09,63.14,61.82,62.75,46016403,FB
2/5/2014,62.74,63.16,61.27,62.19,52615881,FB
2/6/2014,61.46,62.78,61.46,62.16,42135500,FB
2/7/2014,62.27,64.57,62.22,64.32,60811387,FB
2/10/2014,64.28,64.49,63.47,63.55,43701478,FB
2/11/2014,63.76,65,63.35,64.85,45719050,FB
2/12/2014,64.92,65.06,64.05,64.45,47299916,FB
2/13/2014,64.15,67.33,64.05,67.33,61957312,FB
2/14/2014,67.5,67.58,66.72,67.09,36771141,FB
2/18/2014,66.94,67.54,66.07,67.3,43824872,FB
2/19/2014,67.05,69.08,67,68.06,63999119,FB
2/20/2014,67.73,70.11,65.73,69.63,130981137,FB
2/21/2014,69.69,69.96,68.45,68.59,70962217,FB
2/24/2014,68.74,71.44,68.54,70.78,76842019,FB
2/25/2014,70.95,71,69.45,69.85,52129731,FB
2/26/2014,70.19,71.22,68.85,69.26,55368369,FB
2/27/2014,69.36,70.01,68.87,68.94,41672404,FB
2/28/2014,69.47,69.88,67.38,68.46,66824375,FB
3/3/2014,66.96,68.05,66.51,67.41,56857198,FB
3/4/2014,68.66,68.9,67.62,68.8,42125006,FB
3/5/2014,69.69,71.97,69.62,71.57,74606481,FB
3/6/2014,71.88,71.89,70.25,70.84,46090650,FB
3/7/2014,71.08,71.18,69.47,69.8,38953984,FB
3/10/2014,70.77,72.15,70.51,72.03,59949769,FB
3/11/2014,72.5,72.59,69.96,70.1,59615244,FB
3/12/2014,69.86,71.35,69,70.88,46400428,FB
